DATA_TEST,NOMBRE,DICE OC,DICE OD,DICE ODint,DICE AVG,PRECISION OC,PRECISION OD,PRECISION ODint,RECALL OC,RECALL OD,RECALL ODint,Hausdorff_distance_OC,Hausdorff_distance_OD,Hausdorff_distance_ODint
RIM_ONE_R3,001.png,0.9159524191494262,0.9272105736101655,0.9288601608562854,0.9215814963797958,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,002.png,0.9177038758566183,0.9505080992085614,0.9467525927466478,0.9341059875325899,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,003.png,0.9136553622003234,0.9653525038906973,0.9467629144811738,0.9395039330455104,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,004.png,0.8360266684937975,0.9524308554542462,0.9524281065890211,0.8942287619740219,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,005.png,0.9676068195338605,0.9444427251367109,0.9495871522016972,0.9560247723352857,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,006.png,0.9489511440114893,0.9351727695256,0.7240704929930768,0.9420619567685447,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,007.png,0.9420087441370425,0.9632169470072285,0.9645382094675552,0.9526128455721354,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,008.png,0.9594924189451263,0.9393465822235687,0.9355673048424125,0.9494195005843475,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,009.png,0.877581979847067,0.9556724596398457,0.7348669421276124,0.9166272197434564,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,010.png,0.8799503962819708,0.9309076346202595,0.9483427933029329,0.9054290154511151,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,011.png,0.7578969829520845,0.9400604790837839,0.9234270192495496,0.8489787310179342,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,012.png,0.9290588023070008,0.9415805730717528,0.9481441486665896,0.9353196876893768,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,013.png,0.7774221064598785,0.82668507332191,0.7206639479734317,0.8020535898908943,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,014.png,0.9128131830083813,0.9424367667086964,0.8557206624074365,0.9276249748585388,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,015.png,0.8962233287167265,0.949206693128672,0.965069261781172,0.9227150109226993,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,016.png,0.9391276984930637,0.9504546833042543,0.9588526324372693,0.944791190898659,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,017.png,0.9111197747352577,0.9250572864668841,0.934656666851883,0.9180885306010709,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,018.png,0.9288921276053066,0.9352594758203112,0.9381221555405075,0.9320758017128089,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,019.png,0.8967120513064434,0.9338244116872634,0.9488452517490484,0.9152682314968534,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,020.png,0.9228020571544633,0.9240698521341122,0.9291941836764861,0.9234359546442877,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,021.png,0.8706195001646047,0.9363463753098938,0.9519973132895466,0.9034829377372493,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,022.png,0.9415365718945433,0.9372164867326682,0.9417640501746815,0.9393765293136058,0,0,0,0,0,0,0,0,0
