DATA_TEST,NOMBRE,DICE OC,DICE OD,DICE ODint,DICE AVG,PRECISION OC,PRECISION OD,PRECISION ODint,RECALL OC,RECALL OD,RECALL ODint,Hausdorff_distance_OC,Hausdorff_distance_OD,Hausdorff_distance_ODint
PAPILA,002OD.png,0.90484519923916,0.9792556633754402,0.9852039389026936,0.9420504313073002,0,0,0,0,0,0,0,0,0
PAPILA,002OS.png,0.8626376215385317,0.970992316736123,0.9744772353533736,0.9168149691373273,0,0,0,0,0,0,0,0,0
PAPILA,004OD.png,0.8944709988100457,0.9765205320635352,0.9791109683736275,0.9354957654367904,0,0,0,0,0,0,0,0,0
PAPILA,004OS.png,0.9185612819541056,0.9517901867815215,0.9730152574064221,0.9351757343678135,0,0,0,0,0,0,0,0,0
PAPILA,005OD.png,0.8542611530926204,0.9311125995623662,0.9208108410722702,0.8926868763274933,0,0,0,0,0,0,0,0,0
PAPILA,005OS.png,0.49740849793964065,0.7404272599008941,0.4931933367832648,0.6189178789202674,0,0,0,0,0,0,0,0,0
PAPILA,006OD.png,0.8204487140080781,0.9187176220017745,0.9721008594598841,0.8695831680049263,0,0,0,0,0,0,0,0,0
PAPILA,006OS.png,0.9147201356567407,0.9536204966491507,0.9661317921014468,0.9341703161529458,0,0,0,0,0,0,0,0,0
PAPILA,007OD.png,0.778306168702027,0.9471019101801341,0.9771681599940687,0.8627040394410805,0,0,0,0,0,0,0,0,0
PAPILA,007OS.png,0.8015328305414777,0.966132271477762,0.9739722652761402,0.8838325510096199,0,0,0,0,0,0,0,0,0
PAPILA,008OD.png,0.9237156099130628,0.9746521897858655,0.9886385192784906,0.9491838998494642,0,0,0,0,0,0,0,0,0
PAPILA,008OS.png,0.9204938205761313,0.968185603188004,0.983313348895311,0.9443397118820676,0,0,0,0,0,0,0,0,0
PAPILA,009OD.png,0.6403063493852655,0.7440949066450859,0.8433251122228327,0.6922006280151758,0,0,0,0,0,0,0,0,0
PAPILA,009OS.png,0.6907185409653114,0.8505882979919754,0.9074684470791949,0.7706534194786434,0,0,0,0,0,0,0,0,0
PAPILA,010OD.png,0.9105094132298341,0.9628399649746604,0.9764015134908407,0.9366746891022473,0,0,0,0,0,0,0,0,0
PAPILA,010OS.png,0.8154612310676268,0.9456486025523069,0.9355104840547424,0.8805549168099669,0,0,0,0,0,0,0,0,0
PAPILA,013OD.png,0.8258425626546144,0.9348241495729583,0.9738103633246926,0.8803333561137864,0,0,0,0,0,0,0,0,0
PAPILA,013OS.png,0.500494900881074,0.5854183258142054,0.7726344938672307,0.5429566133476397,0,0,0,0,0,0,0,0,0
PAPILA,014OD.png,0.9131733420522055,0.9515704628507207,0.981937744088507,0.9323719024514631,0,0,0,0,0,0,0,0,0
PAPILA,014OS.png,0.8610051294006539,0.9667961352570815,0.9602496275742001,0.9139006323288676,0,0,0,0,0,0,0,0,0
PAPILA,015OD.png,0.7922464032490533,0.9552444977566097,0.8776671813584657,0.8737454505028315,0,0,0,0,0,0,0,0,0
PAPILA,015OS.png,0.8137796066835591,0.8965932122622586,0.8696241374414149,0.8551864094729089,0,0,0,0,0,0,0,0,0
PAPILA,016OD.png,0.7715849736911372,0.9385624079332899,0.9832571909895468,0.8550736908122136,0,0,0,0,0,0,0,0,0
PAPILA,016OS.png,0.8176289928752729,0.9087439106812651,0.9560241845074777,0.863186451778269,0,0,0,0,0,0,0,0,0
PAPILA,018OD.png,0.894312566470326,0.9599213537158928,0.980925259331004,0.9271169600931094,0,0,0,0,0,0,0,0,0
PAPILA,018OS.png,0.9184209275141418,0.9695427323221479,0.9841637413530073,0.9439818299181448,0,0,0,0,0,0,0,0,0
PAPILA,019OD.png,0.7830277738331813,0.8303538595289017,0.9155010545688224,0.8066908166810416,0,0,0,0,0,0,0,0,0
PAPILA,019OS.png,0.6842410143491816,0.8072010339543729,0.9154285153975801,0.7457210241517773,0,0,0,0,0,0,0,0,0
PAPILA,020OD.png,0.9354911078355651,0.9452574179551604,0.9600694308363926,0.9403742628953627,0,0,0,0,0,0,0,0,0
PAPILA,020OS.png,0.8135161881830444,0.8461491492818467,0.8688883337337863,0.8298326687324455,0,0,0,0,0,0,0,0,0
PAPILA,021OD.png,0.9249100390870328,0.9721250777088126,0.9841064577406443,0.9485175583979227,0,0,0,0,0,0,0,0,0
PAPILA,021OS.png,0.8736960125307986,0.9687534129229225,0.979832351848573,0.9212247127268606,0,0,0,0,0,0,0,0,0
PAPILA,023OD.png,0.8653676300203612,0.9561947182074144,0.9870076172701486,0.9107811741138878,0,0,0,0,0,0,0,0,0
PAPILA,023OS.png,0.9055991847203191,0.9677525550142931,0.9799156962558324,0.9366758698673061,0,0,0,0,0,0,0,0,0
PAPILA,024OD.png,0.8784419050554064,0.8635261673501842,0.9702553542509668,0.8709840362027953,0,0,0,0,0,0,0,0,0
PAPILA,024OS.png,0.9168348783087812,0.9339901068212331,0.9773408305277537,0.9254124925650071,0,0,0,0,0,0,0,0,0
PAPILA,025OD.png,0.700167099442074,0.9678459913688857,0.9861019546584938,0.8340065454054799,0,0,0,0,0,0,0,0,0
PAPILA,025OS.png,0.8395591143532883,0.9402669155713036,0.955573313103959,0.889913014962296,0,0,0,0,0,0,0,0,0
PAPILA,026OD.png,0.8726739807380105,0.9730577450454567,0.986535643361226,0.9228658628917337,0,0,0,0,0,0,0,0,0
PAPILA,026OS.png,0.9013587197001776,0.9764986394403308,0.9840404278911574,0.9389286795702542,0,0,0,0,0,0,0,0,0
PAPILA,027OD.png,0.8483936756761281,0.9363387041435236,0.9784077237200207,0.8923661899098259,0,0,0,0,0,0,0,0,0
PAPILA,027OS.png,0.7484190927990351,0.8960928051510217,0.9379568835433327,0.8222559489750284,0,0,0,0,0,0,0,0,0
PAPILA,028OD.png,0.8321091605823946,0.9570580116489338,0.9803209978930134,0.8945835861156641,0,0,0,0,0,0,0,0,0
PAPILA,028OS.png,0.8721991047814855,0.9593575131763674,0.9392553375600479,0.9157783089789264,0,0,0,0,0,0,0,0,0
PAPILA,029OD.png,0.7565942624990518,0.9426471794690031,0.9678725145760767,0.8496207209840274,0,0,0,0,0,0,0,0,0
PAPILA,029OS.png,0.8090897351612942,0.9513739893623648,0.9725863302856442,0.8802318622618295,0,0,0,0,0,0,0,0,0
PAPILA,030OD.png,0.6940420985816009,0.9733702431082686,0.969691393487083,0.8337061708449347,0,0,0,0,0,0,0,0,0
PAPILA,030OS.png,0.7559832016133312,0.9730055583138348,0.9807212296591747,0.864494379963583,0,0,0,0,0,0,0,0,0
