DATA_TEST,NOMBRE,DICE OC,DICE OD,DICE ODint,DICE AVG,PRECISION OC,PRECISION OD,PRECISION ODint,RECALL OC,RECALL OD,RECALL ODint,Hausdorff_distance_OC,Hausdorff_distance_OD,Hausdorff_distance_ODint
PAPILA,002OD.png,0.9306477994290887,0.9852039389026936,0.9852039389026936,0.9579258691658912,0,0,0,0,0,0,0,0,0
PAPILA,002OS.png,0.8547018332747853,0.9744772353533736,0.9744772353533736,0.9145895343140795,0,0,0,0,0,0,0,0,0
PAPILA,004OD.png,0.819132054887304,0.9791109683736275,0.9791109683736275,0.8991215116304658,0,0,0,0,0,0,0,0,0
PAPILA,004OS.png,0.8767327133759968,0.9730152574064221,0.9730152574064221,0.9248739853912095,0,0,0,0,0,0,0,0,0
PAPILA,005OD.png,0.7960434079420295,0.9208108410722702,0.9208108410722702,0.8584271245071499,0,0,0,0,0,0,0,0,0
PAPILA,005OS.png,0.49740849793964065,0.4931933367832648,0.4931933367832648,0.49530091736145276,0,0,0,0,0,0,0,0,0
PAPILA,006OD.png,0.8341807216395305,0.9721008594598841,0.9721008594598841,0.9031407905497073,0,0,0,0,0,0,0,0,0
PAPILA,006OS.png,0.8672665247270429,0.9661317921014468,0.9661317921014468,0.9166991584142449,0,0,0,0,0,0,0,0,0
PAPILA,007OD.png,0.772760308154783,0.9771681599940687,0.9771681599940687,0.8749642340744259,0,0,0,0,0,0,0,0,0
PAPILA,007OS.png,0.8691286433106724,0.9739722652761402,0.9739722652761402,0.9215504542934063,0,0,0,0,0,0,0,0,0
PAPILA,008OD.png,0.9245631578806154,0.9886385192784906,0.9886385192784906,0.956600838579553,0,0,0,0,0,0,0,0,0
PAPILA,008OS.png,0.8823233298774923,0.983313348895311,0.983313348895311,0.9328183393864016,0,0,0,0,0,0,0,0,0
PAPILA,009OD.png,0.5653497497594454,0.8433251122228327,0.8433251122228327,0.704337430991139,0,0,0,0,0,0,0,0,0
PAPILA,009OS.png,0.5307649112745753,0.9074684470791949,0.9074684470791949,0.719116679176885,0,0,0,0,0,0,0,0,0
PAPILA,010OD.png,0.8115666521818465,0.9764015134908407,0.9764015134908407,0.8939840828363437,0,0,0,0,0,0,0,0,0
PAPILA,010OS.png,0.7886016499606411,0.9355104840547424,0.9355104840547424,0.8620560670076918,0,0,0,0,0,0,0,0,0
PAPILA,013OD.png,0.7852603692530797,0.9738103633246926,0.9738103633246926,0.8795353662888862,0,0,0,0,0,0,0,0,0
PAPILA,013OS.png,0.5140481933994615,0.7726344938672307,0.7726344938672307,0.6433413436333462,0,0,0,0,0,0,0,0,0
PAPILA,014OD.png,0.8848744058793367,0.981937744088507,0.981937744088507,0.9334060749839219,0,0,0,0,0,0,0,0,0
