NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
REFUGE,Test/0884.png,0.9606352101457534,0.9570318409915577,0.9588335255686555,0,0,0,0,0,0
REFUGE,Test/0885.png,0.9601769463675174,0.9819513158833117,0.9710641311254146,0,0,0,0,0,0
REFUGE,Test/0886.png,0.8640425257765302,0.9643343210712696,0.9141884234238999,0,0,0,0,0,0
REFUGE,Test/0887.png,0.9738114110235921,0.9893575458764187,0.9815844784500054,0,0,0,0,0,0
REFUGE,Test/0888.png,0.9318363487780156,0.9825696350069386,0.9572029918924772,0,0,0,0,0,0
REFUGE,Test/0889.png,0.9590918471794592,0.9756492235596724,0.9673705353695659,0,0,0,0,0,0
REFUGE,Test/0890.png,0.9378499055856165,0.9791281184715829,0.9584890120285997,0,0,0,0,0,0
REFUGE,Test/0891.png,0.9436973866658436,0.9840564535740598,0.9638769201199517,0,0,0,0,0,0
REFUGE,Test/0892.png,0.9056398657151328,0.9735917110514347,0.9396157883832837,0,0,0,0,0,0
REFUGE,Test/0893.png,0.9557830167392058,0.9661066832888598,0.9609448500140328,0,0,0,0,0,0
REFUGE,Test/0894.png,0.8449040708098483,0.9842184803378763,0.9145612755738624,0,0,0,0,0,0
REFUGE,Test/0895.png,0.955000031860329,0.9823995908951064,0.9686998113777177,0,0,0,0,0,0
REFUGE,Test/0896.png,0.880988582960605,0.9861186115104955,0.9335535972355502,0,0,0,0,0,0
REFUGE,Test/0897.png,0.9393806957681539,0.9826163695630556,0.9609985326656048,0,0,0,0,0,0
REFUGE,Test/0898.png,0.9153650298394049,0.9755346192614747,0.9454498245504398,0,0,0,0,0,0
REFUGE,Test/0899.png,0.9596703552042365,0.9765226270514658,0.9680964911278511,0,0,0,0,0,0
REFUGE,Test/0900.png,0.9575038141755565,0.9719683981500322,0.9647361061627944,0,0,0,0,0,0
REFUGE,Test/0901.png,0.9016244088153442,0.9407998474688476,0.921212128142096,0,0,0,0,0,0
REFUGE,Test/0902.png,0.8779137871511813,0.9846820964712543,0.9312979418112177,0,0,0,0,0,0
REFUGE,Test/0903.png,0.9726592694324632,0.9708757823985348,0.971767525915499,0,0,0,0,0,0
REFUGE,Test/0904.png,0.9507633157291393,0.9751030228886628,0.962933169308901,0,0,0,0,0,0
REFUGE,Test/0905.png,0.9715743715743717,0.9755363206484671,0.9735553461114194,0,0,0,0,0,0
REFUGE,Test/0906.png,0.9660610268490306,0.9726372190369588,0.9693491229429947,0,0,0,0,0,0
REFUGE,Test/0907.png,0.9617361724239792,0.9877242333117888,0.974730202867884,0,0,0,0,0,0
REFUGE,Test/0908.png,0.9217463488584245,0.9576400594207204,0.9396932041395725,0,0,0,0,0,0
REFUGE,Test/0909.png,0.8928848709978103,0.9896677266100262,0.9412762988039183,0,0,0,0,0,0
REFUGE,Test/0910.png,0.9314242322611082,0.9696336802828036,0.9505289562719559,0,0,0,0,0,0
REFUGE,Test/0911.png,0.9410656359267969,0.9757422110388758,0.9584039234828363,0,0,0,0,0,0
REFUGE,Test/0912.png,0.9682198129603575,0.9818549014686728,0.9750373572145152,0,0,0,0,0,0
REFUGE,Test/0913.png,0.9776904720322215,0.9645925716138494,0.9711415218230355,0,0,0,0,0,0
REFUGE,Test/0914.png,0.9200526942881804,0.9580520141468574,0.9390523542175189,0,0,0,0,0,0
REFUGE,Test/0915.png,0.9430066373539241,0.9874693620142021,0.9652379996840631,0,0,0,0,0,0
REFUGE,Test/0916.png,0.9319052128332095,0.9528352184444014,0.9423702156388054,0,0,0,0,0,0
REFUGE,Test/0917.png,0.9053116217096031,0.9871707099427758,0.9462411658261894,0,0,0,0,0,0
REFUGE,Test/0918.png,0.9227080239038837,0.9586020289181254,0.9406550264110045,0,0,0,0,0,0
REFUGE,Test/0919.png,0.9065297393117425,0.9812127320413584,0.9438712356765504,0,0,0,0,0,0
REFUGE,Test/0920.png,0.9534917664155237,0.9751187859578903,0.964305276186707,0,0,0,0,0,0
REFUGE,Test/0921.png,0.9493919754038516,0.9825569764271616,0.9659744759155066,0,0,0,0,0,0
REFUGE,Test/0922.png,0.9242489098323119,0.9815877007218934,0.9529183052771026,0,0,0,0,0,0
REFUGE,Test/0923.png,0.8936456536285209,0.9862750269444354,0.9399603402864781,0,0,0,0,0,0
REFUGE,Test/0924.png,0.9262889424865695,0.9824757269420041,0.9543823347142868,0,0,0,0,0,0
REFUGE,Test/0925.png,0.9108566488012387,0.984721233589317,0.9477889411952778,0,0,0,0,0,0
REFUGE,Test/0926.png,0.9068193923564969,0.978403347845699,0.942611370101098,0,0,0,0,0,0
REFUGE,Test/0927.png,0.9819757169053678,0.9864173703521283,0.9841965436287481,0,0,0,0,0,0
REFUGE,Test/0928.png,0.8875238373478632,0.9709230343998893,0.9292234358738762,0,0,0,0,0,0
REFUGE,Test/0929.png,0.8483311341323101,0.9172265397140947,0.8827788369232024,0,0,0,0,0,0
REFUGE,Test/0930.png,0.896494354010697,0.9744843370816957,0.9354893455461963,0,0,0,0,0,0
REFUGE,Test/0931.png,0.874436764488834,0.9754960100921383,0.9249663872904861,0,0,0,0,0,0
REFUGE,Test/0932.png,0.9284118090584688,0.984440894788793,0.9564263519236309,0,0,0,0,0,0
REFUGE,Test/0933.png,0.93329759243245,0.9889784598893994,0.9611380261609247,0,0,0,0,0,0
REFUGE,Test/0934.png,0.8494717546931035,0.9099675229761117,0.8797196388346076,0,0,0,0,0,0
REFUGE,Test/0935.png,0.6821861892402395,0.8806816225920016,0.7814339059161206,0,0,0,0,0,0
REFUGE,Test/0936.png,0.920926890529496,0.9656758965808434,0.9433013935551697,0,0,0,0,0,0
REFUGE,Test/0937.png,0.9427578048232234,0.987182028410968,0.9649699166170957,0,0,0,0,0,0
REFUGE,Test/0938.png,0.9136970192326083,0.9884858852534858,0.951091452243047,0,0,0,0,0,0
REFUGE,Test/0939.png,0.9101610096236662,0.9466582614546126,0.9284096355391394,0,0,0,0,0,0
REFUGE,Test/0940.png,0.9410788679483926,0.9755760133575093,0.958327440652951,0,0,0,0,0,0
REFUGE,Test/0941.png,0.9071917991467842,0.952181362408054,0.9296865807774191,0,0,0,0,0,0
REFUGE,Test/0942.png,0.9699024087809134,0.9759449324552665,0.9729236706180899,0,0,0,0,0,0
REFUGE,Test/0943.png,0.933145463076785,0.9895491986638589,0.961347330870322,0,0,0,0,0,0
REFUGE,Test/0944.png,0.8913196397466094,0.9871072818251574,0.9392134607858834,0,0,0,0,0,0
REFUGE,Test/0945.png,0.9294089591480723,0.9806036786737267,0.9550063189108995,0,0,0,0,0,0
REFUGE,Test/0946.png,0.9337026724984545,0.988252478844451,0.9609775756714527,0,0,0,0,0,0
REFUGE,Test/0947.png,0.9476124619103166,0.9724702316770262,0.9600413467936714,0,0,0,0,0,0
REFUGE,Test/0948.png,0.9679197156146276,0.9892295741844294,0.9785746448995285,0,0,0,0,0,0
REFUGE,Test/0949.png,0.941019651041635,0.9655488026907248,0.9532842268661799,0,0,0,0,0,0
REFUGE,Test/0950.png,0.9350904511324558,0.9628418806908924,0.9489661659116742,0,0,0,0,0,0
REFUGE,Test/0951.png,0.9210089389174978,0.9821854131488204,0.9515971760331591,0,0,0,0,0,0
REFUGE,Test/0952.png,0.8956768451690451,0.9677640437684818,0.9317204444687635,0,0,0,0,0,0
REFUGE,Test/0953.png,0.9212308294032335,0.9714075673789034,0.9463191983910685,0,0,0,0,0,0
REFUGE,Test/0954.png,0.9260466073390926,0.9795675005023978,0.9528070539207452,0,0,0,0,0,0
REFUGE,Test/0955.png,0.931386350630854,0.9797805671919767,0.9555834589114154,0,0,0,0,0,0
REFUGE,Test/0956.png,0.9565579170951342,0.9866259436734741,0.9715919303843041,0,0,0,0,0,0
REFUGE,Test/0957.png,0.9617680664070057,0.9807271746924411,0.9712476205497234,0,0,0,0,0,0
REFUGE,Test/0958.png,0.9264155458899197,0.9712445364808535,0.9488300411853866,0,0,0,0,0,0
REFUGE,Test/0959.png,0.9246330546259415,0.9856326777602321,0.9551328661930868,0,0,0,0,0,0
REFUGE,Test/0960.png,0.9422524719234577,0.9900774898468503,0.966164980885154,0,0,0,0,0,0
