NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
PAPILA,084OD.png,0.864323810021502,0.8989114098224398,0.8816176099219709,0,0,0,0,0,0
PAPILA,084OS.png,0.8649638685706705,0.9684361594126474,0.916700013991659,0,0,0,0,0,0
PAPILA,087OD.png,0.832010932882228,0.9550739052474848,0.8935424190648564,0,0,0,0,0,0
PAPILA,087OS.png,0.5121375276149187,0.7821378956084515,0.6471377116116851,0,0,0,0,0,0
PAPILA,088OD.png,0.7619722665752928,0.9662193031923427,0.8640957848838178,0,0,0,0,0,0
PAPILA,088OS.png,0.6823693722376378,0.9292538996033901,0.805811635920514,0,0,0,0,0,0
PAPILA,089OD.png,0.49841859041204667,0.5083350053269171,0.5033767978694819,0,0,0,0,0,0
PAPILA,089OS.png,0.8587856762502419,0.9372451160499691,0.8980153961501055,0,0,0,0,0,0
PAPILA,090OD.png,0.8089493362918467,0.9852742638132829,0.8971118000525649,0,0,0,0,0,0
PAPILA,090OS.png,0.6333278393993438,0.9642415684365271,0.7987847039179354,0,0,0,0,0,0
PAPILA,091OD.png,0.7198525523005898,0.9620095073721604,0.840931029836375,0,0,0,0,0,0
PAPILA,091OS.png,0.7584220503756567,0.9730328672542785,0.8657274588149676,0,0,0,0,0,0
PAPILA,092OD.png,0.9258331816788369,0.9697419503360092,0.9477875660074231,0,0,0,0,0,0
PAPILA,092OS.png,0.8788623769138081,0.9844051900616109,0.9316337834877095,0,0,0,0,0,0
PAPILA,093OD.png,0.4980651659017323,0.49317809644046856,0.4956216311711004,0,0,0,0,0,0
PAPILA,093OS.png,0.7204518680953469,0.6776603899994713,0.6990561290474091,0,0,0,0,0,0
PAPILA,096OD.png,0.8649169713424649,0.9847307913700516,0.9248238813562583,0,0,0,0,0,0
PAPILA,096OS.png,0.9033870951254218,0.9797608614805517,0.9415739783029868,0,0,0,0,0,0
PAPILA,098OD.png,0.8323142384406794,0.9753754279207312,0.9038448331807053,0,0,0,0,0,0
PAPILA,098OS.png,0.8793787250389609,0.9665546574842951,0.922966691261628,0,0,0,0,0,0
PAPILA,101OD.png,0.8751522390612618,0.9838880580041082,0.9295201485326849,0,0,0,0,0,0
PAPILA,101OS.png,0.7994055160081225,0.9729783884969525,0.8861919522525374,0,0,0,0,0,0
PAPILA,102OD.png,0.9395293433482848,0.941456845481617,0.9404930944149509,0,0,0,0,0,0
PAPILA,102OS.png,0.8938377158017565,0.979880210723146,0.9368589632624513,0,0,0,0,0,0
PAPILA,104OD.png,0.8703923920230863,0.9520423137965606,0.9112173529098234,0,0,0,0,0,0
PAPILA,104OS.png,0.8662260039682791,0.9789675398940306,0.9225967719311549,0,0,0,0,0,0
PAPILA,105OD.png,0.8756882119790574,0.9511877777936739,0.9134379948863657,0,0,0,0,0,0
PAPILA,105OS.png,0.6257484680601393,0.8171411041948586,0.721444786127499,0,0,0,0,0,0
PAPILA,106OD.png,0.9264031231876373,0.9858864799883157,0.9561448015879765,0,0,0,0,0,0
PAPILA,106OS.png,0.8266016339079496,0.9794272890264951,0.9030144614672224,0,0,0,0,0,0
PAPILA,107OD.png,0.935950399247232,0.9531314503837265,0.9445409248154792,0,0,0,0,0,0
PAPILA,107OS.png,0.4991095927055389,0.5087883006357016,0.5039489466706202,0,0,0,0,0,0
PAPILA,108OD.png,0.8639754644471289,0.78155623526053,0.8227658498538295,0,0,0,0,0,0
PAPILA,108OS.png,0.8748416083106161,0.9404808222041143,0.9076612152573652,0,0,0,0,0,0
PAPILA,112OD.png,0.8700384067058586,0.9503352183792215,0.9101868125425401,0,0,0,0,0,0
PAPILA,112OS.png,0.9032582598633871,0.8641203182118018,0.8836892890375945,0,0,0,0,0,0
PAPILA,113OD.png,0.870806021314562,0.9142816315232845,0.8925438264189232,0,0,0,0,0,0
PAPILA,113OS.png,0.9624331950456536,0.9748871335225968,0.9686601642841253,0,0,0,0,0,0
PAPILA,114OD.png,0.553013533721917,0.6345668068427283,0.5937901702823226,0,0,0,0,0,0
PAPILA,114OS.png,0.8723707143348495,0.921905914830006,0.8971383145824277,0,0,0,0,0,0
PAPILA,116OD.png,0.9018052555465053,0.9709253564404539,0.9363653059934796,0,0,0,0,0,0
PAPILA,116OS.png,0.8221696845169834,0.9636561251812537,0.8929129048491184,0,0,0,0,0,0
PAPILA,119OD.png,0.7626718149742457,0.943880000979529,0.8532759079768873,0,0,0,0,0,0
PAPILA,119OS.png,0.8212594584124687,0.9205962069765438,0.8709278326945062,0,0,0,0,0,0
PAPILA,120OD.png,0.9370377836053283,0.9827508817636916,0.95989433268451,0,0,0,0,0,0
PAPILA,120OS.png,0.9739513679754264,0.9909079971612347,0.9824296825683305,0,0,0,0,0,0
PAPILA,121OD.png,0.8242448526315923,0.9747050168517465,0.8994749347416694,0,0,0,0,0,0
PAPILA,121OS.png,0.8119776469569422,0.968840267177957,0.8904089570674496,0,0,0,0,0,0
PAPILA,122OD.png,0.9638547794213291,0.9771063918291469,0.9704805856252381,0,0,0,0,0,0
PAPILA,122OS.png,0.8938399071679604,0.9689955846796915,0.931417745923826,0,0,0,0,0,0
PAPILA,123OD.png,0.4997996481439786,0.4904016811394735,0.4951006646417261,0,0,0,0,0,0
PAPILA,123OS.png,0.49978628564450145,0.4911445675551863,0.4954654265998439,0,0,0,0,0,0
PAPILA,124OD.png,0.8886984204099665,0.9429659686274199,0.9158321945186931,0,0,0,0,0,0
PAPILA,124OS.png,0.9515787371547975,0.9761487396789567,0.9638637384168771,0,0,0,0,0,0
PAPILA,125OD.png,0.9175254533238099,0.9748323303927757,0.9461788918582927,0,0,0,0,0,0
PAPILA,125OS.png,0.827664257409172,0.973023704649252,0.900343981029212,0,0,0,0,0,0
PAPILA,126OD.png,0.7858609594674002,0.8671260951299018,0.826493527298651,0,0,0,0,0,0
PAPILA,126OS.png,0.8946807711390403,0.9577451441742606,0.9262129576566505,0,0,0,0,0,0
PAPILA,127OD.png,0.6312815588969,0.9639163285922274,0.7975989437445636,0,0,0,0,0,0
PAPILA,127OS.png,0.8060257977920434,0.9732251232700596,0.8896254605310515,0,0,0,0,0,0
PAPILA,128OD.png,0.7062773489873073,0.9447804183383207,0.8255288836628141,0,0,0,0,0,0
PAPILA,128OS.png,0.6154014715112889,0.9264650923194703,0.7709332819153796,0,0,0,0,0,0
PAPILA,129OD.png,0.9278894011767731,0.9559404365789141,0.9419149188778436,0,0,0,0,0,0
PAPILA,129OS.png,0.8912770853988512,0.9470377540653436,0.9191574197320974,0,0,0,0,0,0
PAPILA,130OD.png,0.9065785450907557,0.9410498201577226,0.9238141826242392,0,0,0,0,0,0
PAPILA,130OS.png,0.9073775309343997,0.9567412463382815,0.9320593886363406,0,0,0,0,0,0
PAPILA,131OD.png,0.8422857834418681,0.9777015073547928,0.9099936453983304,0,0,0,0,0,0
PAPILA,131OS.png,0.896173392317442,0.9623810098479315,0.9292772010826867,0,0,0,0,0,0
PAPILA,132OD.png,0.8804810095005038,0.9875844754591698,0.9340327424798368,0,0,0,0,0,0
PAPILA,132OS.png,0.9493730682561382,0.9824728396255948,0.9659229539408665,0,0,0,0,0,0
PAPILA,133OD.png,0.8366976980540848,0.9605055411147251,0.8986016195844049,0,0,0,0,0,0
PAPILA,133OS.png,0.8853129933567294,0.9548250227678173,0.9200690080622733,0,0,0,0,0,0
PAPILA,134OD.png,0.8451124929689089,0.9673432089348633,0.9062278509518861,0,0,0,0,0,0
PAPILA,134OS.png,0.5677390641681752,0.9490986743050112,0.7584188692365932,0,0,0,0,0,0
PAPILA,135OD.png,0.49986358736609143,0.4916675392771682,0.4957655633216298,0,0,0,0,0,0
PAPILA,135OS.png,0.49982350797457753,0.4926729576788797,0.4962482328267286,0,0,0,0,0,0
PAPILA,136OD.png,0.9263395955881681,0.9749541163589339,0.950646855973551,0,0,0,0,0,0
PAPILA,136OS.png,0.7067911038731529,0.963095692254112,0.8349433980636325,0,0,0,0,0,0
PAPILA,137OD.png,0.9213683595711437,0.9763440283335973,0.9488561939523705,0,0,0,0,0,0
PAPILA,137OS.png,0.7873632887876068,0.9328697492739325,0.8601165190307696,0,0,0,0,0,0
PAPILA,138OD.png,0.8707792686096005,0.9809691455814991,0.9258742070955498,0,0,0,0,0,0
PAPILA,138OS.png,0.6785795770294862,0.9747063360834505,0.8266429565564684,0,0,0,0,0,0
PAPILA,139OD.png,0.859610536743727,0.9811314372456073,0.9203709869946671,0,0,0,0,0,0
PAPILA,139OS.png,0.8965161883898314,0.986600575959576,0.9415583821747037,0,0,0,0,0,0
PAPILA,140OD.png,0.7526781900111914,0.9852743170129965,0.868976253512094,0,0,0,0,0,0
PAPILA,140OS.png,0.863866704046201,0.9789083997641941,0.9213875519051975,0,0,0,0,0,0
PAPILA,141OD.png,0.860002961072007,0.886963423791076,0.8734831924315415,0,0,0,0,0,0
PAPILA,141OS.png,0.613209407847749,0.6808361082401051,0.6470227580439271,0,0,0,0,0,0
PAPILA,142OD.png,0.5430644742000601,0.6796041637577044,0.6113343189788822,0,0,0,0,0,0
PAPILA,142OS.png,0.8525171367770603,0.9621460549703382,0.9073315958736993,0,0,0,0,0,0
PAPILA,143OD.png,0.578701134706485,0.95732059367668,0.7680108641915825,0,0,0,0,0,0
PAPILA,143OS.png,0.6057821696693733,0.9166569683484798,0.7612195690089265,0,0,0,0,0,0
PAPILA,144OD.png,0.9331569395874137,0.9800030424779194,0.9565799910326666,0,0,0,0,0,0
PAPILA,144OS.png,0.8122217226073047,0.9825353242277097,0.8973785234175072,0,0,0,0,0,0
PAPILA,146OD.png,0.8995328941297632,0.9403257413368725,0.9199293177333179,0,0,0,0,0,0
PAPILA,146OS.png,0.7506867057587028,0.9634802764353663,0.8570834910970345,0,0,0,0,0,0
PAPILA,147OD.png,0.7348628868505988,0.9855504335808616,0.8602066602157301,0,0,0,0,0,0
PAPILA,147OS.png,0.8773220638385005,0.9860734750971856,0.931697769467843,0,0,0,0,0,0
PAPILA,149OD.png,0.8386616877164229,0.973314510426889,0.905988099071656,0,0,0,0,0,0
PAPILA,149OS.png,0.9727724255155435,0.9855499011382842,0.9791611633269139,0,0,0,0,0,0
PAPILA,150OD.png,0.5740413004553742,0.9470125125462914,0.7605269065008328,0,0,0,0,0,0
PAPILA,150OS.png,0.7801858107053385,0.8433337326197098,0.8117597716625242,0,0,0,0,0,0
PAPILA,151OD.png,0.8795551380314951,0.9729899339075282,0.9262725359695116,0,0,0,0,0,0
PAPILA,151OS.png,0.8632164763927821,0.9645105123839751,0.9138634943883785,0,0,0,0,0,0
PAPILA,152OD.png,0.6392513598002193,0.9555309686712162,0.7973911642357178,0,0,0,0,0,0
PAPILA,152OS.png,0.7850658296239279,0.982372444066972,0.88371913684545,0,0,0,0,0,0
PAPILA,153OD.png,0.6510697615040942,0.7859857635736187,0.7185277625388564,0,0,0,0,0,0
PAPILA,153OS.png,0.5966398403993074,0.8729891509406209,0.7348144956699642,0,0,0,0,0,0
PAPILA,154OD.png,0.9211604077516045,0.9458996426877992,0.9335300252197019,0,0,0,0,0,0
PAPILA,154OS.png,0.8699201310799227,0.9387442365884222,0.9043321838341725,0,0,0,0,0,0
PAPILA,155OD.png,0.7880046411596062,0.9690135133583149,0.8785090772589605,0,0,0,0,0,0
PAPILA,155OS.png,0.7813673949448943,0.9696879937306878,0.875527694337791,0,0,0,0,0,0
PAPILA,156OD.png,0.9416611501198913,0.9805137545344562,0.9610874523271737,0,0,0,0,0,0
PAPILA,156OS.png,0.9227721012668697,0.9868466037405489,0.9548093525037094,0,0,0,0,0,0
PAPILA,157OD.png,0.9177710380541185,0.9742512750515173,0.946011156552818,0,0,0,0,0,0
PAPILA,157OS.png,0.4987159261490214,0.4953687344424988,0.49704233029576006,0,0,0,0,0,0
PAPILA,158OD.png,0.6454530615640414,0.9741459732525862,0.8097995174083138,0,0,0,0,0,0
PAPILA,158OS.png,0.80934680777926,0.9778886765333145,0.8936177421562872,0,0,0,0,0,0
PAPILA,159OD.png,0.79505475771586,0.9600648258569551,0.8775597917864075,0,0,0,0,0,0
PAPILA,159OS.png,0.6446477239963263,0.8126744198585953,0.7286610719274609,0,0,0,0,0,0
PAPILA,160OD.png,0.899552490971212,0.9745178287162787,0.9370351598437454,0,0,0,0,0,0
PAPILA,160OS.png,0.8593361473179175,0.9823680907472148,0.9208521190325661,0,0,0,0,0,0
PAPILA,162OD.png,0.8585411415288007,0.9637915943553947,0.9111663679420977,0,0,0,0,0,0
PAPILA,162OS.png,0.8729431847907725,0.9851867216982706,0.9290649532445215,0,0,0,0,0,0
PAPILA,163OD.png,0.9145516340698572,0.9854012731411206,0.9499764536054889,0,0,0,0,0,0
PAPILA,163OS.png,0.9527051472393381,0.9840226995418919,0.968363923390615,0,0,0,0,0,0
PAPILA,164OD.png,0.8706169623118016,0.9643235719718779,0.9174702671418398,0,0,0,0,0,0
PAPILA,164OS.png,0.8836369704814546,0.9801302128492412,0.9318835916653478,0,0,0,0,0,0
PAPILA,165OD.png,0.7838918861737902,0.9555341394744261,0.8697130128241082,0,0,0,0,0,0
PAPILA,165OS.png,0.8404087591716922,0.967443798875584,0.9039262790236381,0,0,0,0,0,0
PAPILA,166OD.png,0.8946847430803824,0.9575086829835552,0.9260967130319688,0,0,0,0,0,0
PAPILA,166OS.png,0.9008760870817041,0.9845271770220814,0.9427016320518927,0,0,0,0,0,0
PAPILA,168OD.png,0.5888742947537032,0.989956775113555,0.7894155349336291,0,0,0,0,0,0
PAPILA,168OS.png,0.5525200799929778,0.9794954604721662,0.766007770232572,0,0,0,0,0,0
PAPILA,169OD.png,0.9352762884991868,0.723287288325391,0.829281788412289,0,0,0,0,0,0
PAPILA,169OS.png,0.8687565799126703,0.9778017573608756,0.923279168636773,0,0,0,0,0,0
PAPILA,170OD.png,0.6648189925049015,0.9541195584381932,0.8094692754715473,0,0,0,0,0,0
PAPILA,170OS.png,0.6277813325350728,0.8378736814645164,0.7328275069997946,0,0,0,0,0,0
PAPILA,171OD.png,0.9056232123332054,0.9292677846175825,0.9174454984753939,0,0,0,0,0,0
PAPILA,171OS.png,0.8207637777431143,0.9772944650183067,0.8990291213807104,0,0,0,0,0,0
PAPILA,172OD.png,0.9442189980610771,0.9405920722528851,0.9424055351569811,0,0,0,0,0,0
PAPILA,172OS.png,0.9259180576457005,0.9490822681317619,0.9375001628887312,0,0,0,0,0,0
PAPILA,174OD.png,0.7280061806802618,0.9869390467038526,0.8574726136920572,0,0,0,0,0,0
PAPILA,174OS.png,0.8671098745802397,0.9780442935004512,0.9225770840403454,0,0,0,0,0,0
PAPILA,175OD.png,0.8490016556231204,0.95693564428869,0.9029686499559052,0,0,0,0,0,0
PAPILA,175OS.png,0.8857445088061879,0.8379123600478565,0.8618284344270222,0,0,0,0,0,0
PAPILA,176OD.png,0.8351420018614948,0.9600553116246454,0.89759865674307,0,0,0,0,0,0
PAPILA,176OS.png,0.8354423697845497,0.9014993339578545,0.8684708518712021,0,0,0,0,0,0
PAPILA,177OD.png,0.7810939938139412,0.9572548094535643,0.8691744016337528,0,0,0,0,0,0
PAPILA,177OS.png,0.6297210121071515,0.96426909802258,0.7969950550648657,0,0,0,0,0,0
PAPILA,178OD.png,0.4997232813865702,0.4921067927306545,0.49591503705861234,0,0,0,0,0,0
PAPILA,178OS.png,0.5666174050238275,0.9700301800583447,0.7683237925410862,0,0,0,0,0,0
PAPILA,179OD.png,0.8880948134128014,0.979283419686952,0.9336891165498766,0,0,0,0,0,0
