dataset,NOMBRE,DICE OC,DICE OD,DICE AVG,PRECISION OC,PRECISION OD,RECALL OC,RECALL OD,Hausdorff_distance_OC,Hausdorff_distance_OD
ORIGA,283.png,0.8498230974910338,0.9448470409588212,0.8973350692249276,0,0,0,0,0,0
ORIGA,284.png,0.862292813595844,0.9102897371589141,0.8862912753773791,0,0,0,0,0,0
ORIGA,285.png,0.9210657927953414,0.9816792191641923,0.9513725059797669,0,0,0,0,0,0
ORIGA,286.png,0.8902719551937708,0.9693473727063706,0.9298096639500707,0,0,0,0,0,0
ORIGA,287.png,0.870282737928443,0.9751024263564398,0.9226925821424414,0,0,0,0,0,0
ORIGA,288.png,0.9121671230641341,0.9217050234747713,0.9169360732694527,0,0,0,0,0,0
ORIGA,289.png,0.9226991426168085,0.975433842880003,0.9490664927484058,0,0,0,0,0,0
ORIGA,290.png,0.9663762954412705,0.9782966948097489,0.9723364951255097,0,0,0,0,0,0
ORIGA,291.png,0.8996278028210618,0.9641565326035901,0.931892167712326,0,0,0,0,0,0
ORIGA,292.png,0.9216815164928029,0.8934241837181266,0.9075528501054648,0,0,0,0,0,0
ORIGA,293.png,0.9647112966292124,0.961389592105851,0.9630504443675316,0,0,0,0,0,0
ORIGA,294.png,0.8403494203255458,0.9574625999662656,0.8989060101459057,0,0,0,0,0,0
ORIGA,295.png,0.9140075728233923,0.972028510057571,0.9430180414404816,0,0,0,0,0,0
ORIGA,296.png,0.9468895329280078,0.9723432594478163,0.9596163961879121,0,0,0,0,0,0
ORIGA,297.png,0.9038847225594313,0.9401156209492163,0.9220001717543238,0,0,0,0,0,0
ORIGA,298.png,0.9693215413800209,0.970064740523619,0.9696931409518199,0,0,0,0,0,0
ORIGA,299.png,0.8522495481563637,0.9412202380952381,0.8967348931258009,0,0,0,0,0,0
ORIGA,300.png,0.49858744364598295,0.791826552254957,0.64520699795047,0,0,0,0,0,0
ORIGA,301.png,0.621135687033123,0.8917037883555088,0.7564197376943159,0,0,0,0,0,0
ORIGA,302.png,0.9434018984675329,0.9608901588233323,0.9521460286454326,0,0,0,0,0,0
ORIGA,303.png,0.9559574767668333,0.9438513352262639,0.9499044059965486,0,0,0,0,0,0
ORIGA,304.png,0.929283473370224,0.9769695006870324,0.9531264870286282,0,0,0,0,0,0
ORIGA,305.png,0.8780676806434893,0.9660279182939672,0.9220477994687282,0,0,0,0,0,0
ORIGA,306.png,0.6801558656557747,0.8008984447425683,0.7405271551991714,0,0,0,0,0,0
ORIGA,307.png,0.9067379322417524,0.9743652406782471,0.9405515864599998,0,0,0,0,0,0
ORIGA,308.png,0.9107843359693301,0.9667508808924625,0.9387676084308962,0,0,0,0,0,0
ORIGA,309.png,0.92131022308987,0.9266727313872232,0.9239914772385466,0,0,0,0,0,0
ORIGA,310.png,0.8992978300341492,0.9345792240016573,0.9169385270179032,0,0,0,0,0,0
ORIGA,311.png,0.8658310893052651,0.9732408048149344,0.9195359470600997,0,0,0,0,0,0
ORIGA,312.png,0.9006816188220477,0.9587108655678778,0.9296962421949627,0,0,0,0,0,0
ORIGA,313.png,0.7673446340790523,0.9721078266515467,0.8697262303652995,0,0,0,0,0,0
ORIGA,314.png,0.9018962505808095,0.9600852890665155,0.9309907698236625,0,0,0,0,0,0
ORIGA,315.png,0.499233024824016,0.4977150926513164,0.4984740587376662,0,0,0,0,0,0
ORIGA,316.png,0.5714023208745577,0.798990574466951,0.6851964476707544,0,0,0,0,0,0
ORIGA,317.png,0.9143062137895699,0.9585976486458753,0.9364519312177226,0,0,0,0,0,0
ORIGA,318.png,0.8759904046446074,0.9675993822252309,0.9217948934349192,0,0,0,0,0,0
ORIGA,319.png,0.7507619466393067,0.9801541470732946,0.8654580468563007,0,0,0,0,0,0
ORIGA,320.png,0.7503439256692908,0.9506868606724133,0.850515393170852,0,0,0,0,0,0
ORIGA,321.png,0.8202355569775132,0.9111737114787015,0.8657046342281074,0,0,0,0,0,0
ORIGA,322.png,0.863923724701775,0.9660668438565998,0.9149952842791874,0,0,0,0,0,0
ORIGA,323.png,0.9074684193180385,0.9810004036547832,0.9442344114864109,0,0,0,0,0,0
ORIGA,324.png,0.8934195265502316,0.956084477122825,0.9247520018365283,0,0,0,0,0,0
ORIGA,325.png,0.8875279687069515,0.9831662470877867,0.9353471078973691,0,0,0,0,0,0
ORIGA,326.png,0.8455843320414536,0.9195873190061115,0.8825858255237825,0,0,0,0,0,0
ORIGA,327.png,0.8813289234437633,0.9035848077226997,0.8924568655832315,0,0,0,0,0,0
ORIGA,328.png,0.8339075175132886,0.94812403404198,0.8910157757776342,0,0,0,0,0,0
ORIGA,329.png,0.8871744840429026,0.9693455627225336,0.9282600233827181,0,0,0,0,0,0
ORIGA,330.png,0.9189100786071419,0.9704168541247452,0.9446634663659436,0,0,0,0,0,0
ORIGA,331.png,0.895420441824095,0.9648820452184701,0.9301512435212825,0,0,0,0,0,0
ORIGA,332.png,0.7269325803900808,0.9443568504582658,0.8356447154241733,0,0,0,0,0,0
ORIGA,333.png,0.7450001805418645,0.9428527432978111,0.8439264619198378,0,0,0,0,0,0
ORIGA,334.png,0.8619358795694982,0.9546860211340983,0.9083109503517983,0,0,0,0,0,0
ORIGA,335.png,0.9069983567569394,0.9697985771603633,0.9383984669586514,0,0,0,0,0,0
ORIGA,336.png,0.8516157078684248,0.9652183404287895,0.9084170241486071,0,0,0,0,0,0
ORIGA,337.png,0.8597725359265723,0.9642990529326468,0.9120357944296096,0,0,0,0,0,0
ORIGA,338.png,0.9672460869705086,0.9496544819238937,0.9584502844472012,0,0,0,0,0,0
ORIGA,339.png,0.8949007777691627,0.9399550601030582,0.9174279189361104,0,0,0,0,0,0
ORIGA,340.png,0.49733658031485495,0.5013804661246414,0.49935852321974816,0,0,0,0,0,0
ORIGA,341.png,0.9063932305678013,0.9587826410386104,0.9325879358032059,0,0,0,0,0,0
ORIGA,343.png,0.9183919017932318,0.9413012729844412,0.9298465873888365,0,0,0,0,0,0
ORIGA,344.png,0.9662483179999211,0.9258301786012295,0.9460392483005753,0,0,0,0,0,0
ORIGA,345.png,0.7745144169608047,0.9694459510515452,0.8719801840061749,0,0,0,0,0,0
ORIGA,346.png,0.8446830629468249,0.9566347685727161,0.9006589157597705,0,0,0,0,0,0
ORIGA,347.png,0.8725127681942664,0.9279909500299274,0.9002518591120969,0,0,0,0,0,0
ORIGA,348.png,0.9683913252490788,0.9749766800273669,0.9716840026382229,0,0,0,0,0,0
ORIGA,349.png,0.8971338224709795,0.9785743013043745,0.937854061887677,0,0,0,0,0,0
ORIGA,350.png,0.9210898214542272,0.9545572226027306,0.937823522028479,0,0,0,0,0,0
ORIGA,351.png,0.8882608217804038,0.9365967302795893,0.9124287760299965,0,0,0,0,0,0
ORIGA,352.png,0.7838452377588121,0.9741547562347211,0.8789999969967666,0,0,0,0,0,0
ORIGA,353.png,0.9691182885423986,0.9622820712749374,0.965700179908668,0,0,0,0,0,0
ORIGA,354.png,0.9477968321146089,0.9574118960516836,0.9526043640831463,0,0,0,0,0,0
ORIGA,355.png,0.8764328508062805,0.9520326836572373,0.914232767231759,0,0,0,0,0,0
ORIGA,356.png,0.8516376420505982,0.8862969552490714,0.8689672986498348,0,0,0,0,0,0
ORIGA,357.png,0.9860512605749858,0.953208241878059,0.9696297512265224,0,0,0,0,0,0
ORIGA,358.png,0.9016039540942954,0.9550613269562196,0.9283326405252574,0,0,0,0,0,0
ORIGA,360.png,0.837849868593624,0.9286606933576182,0.8832552809756211,0,0,0,0,0,0
ORIGA,361.png,0.8948214802003105,0.9419289782989408,0.9183752292496257,0,0,0,0,0,0
ORIGA,362.png,0.9177716260047866,0.974340962034377,0.9460562940195818,0,0,0,0,0,0
ORIGA,363.png,0.8148630942512491,0.9735033066660193,0.8941832004586342,0,0,0,0,0,0
ORIGA,364.png,0.8235272673040913,0.96229360208651,0.8929104346953007,0,0,0,0,0,0
ORIGA,365.png,0.894423486037877,0.9385772527386507,0.9165003693882638,0,0,0,0,0,0
ORIGA,366.png,0.8971142182075212,0.9739681213051541,0.9355411697563376,0,0,0,0,0,0
ORIGA,367.png,0.8658075324371104,0.9673442316360258,0.9165758820365681,0,0,0,0,0,0
ORIGA,368.png,0.8963670114775362,0.9298663022545564,0.9131166568660463,0,0,0,0,0,0
ORIGA,369.png,0.8789654225618725,0.9396861604083223,0.9093257914850974,0,0,0,0,0,0
ORIGA,370.png,0.8896013102204093,0.9706180925555042,0.9301097013879568,0,0,0,0,0,0
ORIGA,371.png,0.9145787801062746,0.9686723027393132,0.9416255414227939,0,0,0,0,0,0
ORIGA,372.png,0.7741208673916724,0.9551748523917989,0.8646478598917356,0,0,0,0,0,0
ORIGA,373.png,0.8618472931108232,0.9456115824532421,0.9037294377820326,0,0,0,0,0,0
ORIGA,374.png,0.903525097544752,0.9733752064872416,0.9384501520159968,0,0,0,0,0,0
ORIGA,375.png,0.9439151372428858,0.9700384605079615,0.9569767988754236,0,0,0,0,0,0
ORIGA,376.png,0.965574037039159,0.9770976089975967,0.9713358230183778,0,0,0,0,0,0
ORIGA,377.png,0.4978065050057663,0.5561511979892709,0.5269788514975187,0,0,0,0,0,0
ORIGA,378.png,0.9561006326454617,0.9777780217596519,0.9669393272025568,0,0,0,0,0,0
ORIGA,379.png,0.8344829432278286,0.9602815462001166,0.8973822447139725,0,0,0,0,0,0
ORIGA,380.png,0.8742229951604552,0.9659256504225417,0.9200743227914985,0,0,0,0,0,0
ORIGA,381.png,0.909653356821802,0.9532316953707467,0.9314425260962744,0,0,0,0,0,0
ORIGA,382.png,0.9319765189651232,0.9488539217437069,0.940415220354415,0,0,0,0,0,0
ORIGA,383.png,0.7813075162639578,0.8992951763851438,0.8403013463245508,0,0,0,0,0,0
ORIGA,384.png,0.8766164671096353,0.9720837636059765,0.9243501153578059,0,0,0,0,0,0
ORIGA,385.png,0.8054202798529982,0.9702898393448027,0.8878550595989005,0,0,0,0,0,0
ORIGA,386.png,0.8933555126090036,0.9732781290645183,0.9333168208367609,0,0,0,0,0,0
ORIGA,387.png,0.9036379770351756,0.9334533172817976,0.9185456471584865,0,0,0,0,0,0
ORIGA,388.png,0.9565378969771403,0.9432085376114235,0.9498732172942819,0,0,0,0,0,0
ORIGA,389.png,0.9815004609288767,0.9735765611019922,0.9775385110154344,0,0,0,0,0,0
ORIGA,390.png,0.9752525437677985,0.9716456793949255,0.9734491115813619,0,0,0,0,0,0
ORIGA,391.png,0.8757851768976048,0.9435528746262181,0.9096690257619114,0,0,0,0,0,0
ORIGA,392.png,0.9263405866966762,0.9745180579427244,0.9504293223197002,0,0,0,0,0,0
ORIGA,393.png,0.8176860366023504,0.9643981269004949,0.8910420817514226,0,0,0,0,0,0
ORIGA,394.png,0.9190629130247565,0.9731640988970939,0.9461135059609251,0,0,0,0,0,0
ORIGA,395.png,0.9229428681415811,0.9714574929504641,0.9472001805460226,0,0,0,0,0,0
ORIGA,396.png,0.9462395682901503,0.9706860285793659,0.9584627984347581,0,0,0,0,0,0
ORIGA,397.png,0.8546030672931197,0.9713300353096908,0.9129665513014052,0,0,0,0,0,0
ORIGA,398.png,0.8896110253485559,0.9368481064735215,0.9132295659110387,0,0,0,0,0,0
ORIGA,399.png,0.9034465120751546,0.9502566175820828,0.9268515648286186,0,0,0,0,0,0
ORIGA,400.png,0.9019493577469413,0.9742356501716952,0.9380925039593182,0,0,0,0,0,0
ORIGA,401.png,0.9335857500963817,0.9736120053530296,0.9535988777247056,0,0,0,0,0,0
ORIGA,402.png,0.9633820231730801,0.97821363555108,0.97079782936208,0,0,0,0,0,0
ORIGA,403.png,0.9664454881567743,0.9703328756042526,0.9683891818805135,0,0,0,0,0,0
ORIGA,404.png,0.8885441417220679,0.9673725830999051,0.9279583624109865,0,0,0,0,0,0
ORIGA,405.png,0.9191178503937878,0.9689434828738565,0.9440306666338221,0,0,0,0,0,0
ORIGA,406.png,0.9339847051580143,0.9645538845188082,0.9492692948384113,0,0,0,0,0,0
ORIGA,407.png,0.874253592214649,0.9815990014642465,0.9279262968394477,0,0,0,0,0,0
ORIGA,408.png,0.8175535371753329,0.9715660187728541,0.8945597779740935,0,0,0,0,0,0
ORIGA,409.png,0.9069732058114333,0.961813869803582,0.9343935378075077,0,0,0,0,0,0
ORIGA,410.png,0.944006766240959,0.9805049122424323,0.9622558392416957,0,0,0,0,0,0
ORIGA,411.png,0.9393135534743091,0.9500292073090909,0.9446713803917,0,0,0,0,0,0
ORIGA,412.png,0.8214449994686817,0.9466850422968411,0.8840650208827614,0,0,0,0,0,0
ORIGA,413.png,0.9452912287934345,0.9658863448840556,0.955588786838745,0,0,0,0,0,0
ORIGA,414.png,0.9020299392702102,0.9825766885885026,0.9423033139293564,0,0,0,0,0,0
ORIGA,415.png,0.9551287308470653,0.9615753824932665,0.9583520566701659,0,0,0,0,0,0
ORIGA,416.png,0.9314033520727159,0.95901736331264,0.9452103576926779,0,0,0,0,0,0
ORIGA,417.png,0.8648229116319444,0.9797419581006277,0.922282434866286,0,0,0,0,0,0
ORIGA,418.png,0.8712511364057606,0.9678078330951934,0.9195294847504769,0,0,0,0,0,0
ORIGA,419.png,0.5310374824313847,0.7637329769386365,0.6473852296850107,0,0,0,0,0,0
ORIGA,420.png,0.8926990965824939,0.970721827280902,0.9317104619316979,0,0,0,0,0,0
ORIGA,421.png,0.9725739708573968,0.970175050449873,0.9713745106536349,0,0,0,0,0,0
ORIGA,422.png,0.9796109779285401,0.9761748214544406,0.9778928996914904,0,0,0,0,0,0
ORIGA,423.png,0.9721127208913678,0.9735191172019282,0.972815919046648,0,0,0,0,0,0
ORIGA,424.png,0.8606472218550004,0.9854965479044321,0.9230718848797163,0,0,0,0,0,0
ORIGA,425.png,0.8633621597712052,0.9827635878203099,0.9230628737957576,0,0,0,0,0,0
ORIGA,426.png,0.8366138788388352,0.8921154099438642,0.8643646443913497,0,0,0,0,0,0
ORIGA,427.png,0.8604701159055281,0.9757838953201801,0.9181270056128541,0,0,0,0,0,0
ORIGA,428.png,0.9320979756916223,0.962570968990148,0.9473344723408852,0,0,0,0,0,0
ORIGA,429.png,0.9100121465085202,0.9660907927582525,0.9380514696333864,0,0,0,0,0,0
ORIGA,430.png,0.9054943757626425,0.9736676528140319,0.9395810142883372,0,0,0,0,0,0
ORIGA,431.png,0.9661454216910086,0.9747188487281861,0.9704321352095974,0,0,0,0,0,0
ORIGA,432.png,0.840261456560241,0.9804481454870577,0.9103548010236493,0,0,0,0,0,0
ORIGA,433.png,0.8462505720186559,0.9704709537362124,0.9083607628774342,0,0,0,0,0,0
ORIGA,434.png,0.9357747379355694,0.9723142641005236,0.9540445010180465,0,0,0,0,0,0
ORIGA,435.png,0.9466938229710451,0.9749809999532227,0.9608374114621339,0,0,0,0,0,0
ORIGA,436.png,0.8552633491502044,0.9455976765578118,0.9004305128540081,0,0,0,0,0,0
ORIGA,437.png,0.9268313744237601,0.9484933746207894,0.9376623745222747,0,0,0,0,0,0
ORIGA,438.png,0.8450638311145158,0.9569572753863906,0.9010105532504532,0,0,0,0,0,0
ORIGA,439.png,0.878768275796309,0.9656072566440758,0.9221877662201924,0,0,0,0,0,0
ORIGA,440.png,0.9389423347012644,0.9610914920337263,0.9500169133674954,0,0,0,0,0,0
ORIGA,441.png,0.8666144913092368,0.9519807290528531,0.909297610181045,0,0,0,0,0,0
ORIGA,442.png,0.8054375881234392,0.8160937548891332,0.8107656715062862,0,0,0,0,0,0
ORIGA,443.png,0.9391610519572295,0.9391171113164809,0.9391390816368552,0,0,0,0,0,0
ORIGA,444.png,0.8916665561016806,0.9713761457556593,0.9315213509286699,0,0,0,0,0,0
ORIGA,445.png,0.928720336813408,0.9758449924831949,0.9522826646483015,0,0,0,0,0,0
ORIGA,446.png,0.97303016366692,0.9711059317490505,0.9720680477079853,0,0,0,0,0,0
ORIGA,447.png,0.7045099649357318,0.9578930832285466,0.8312015240821392,0,0,0,0,0,0
ORIGA,448.png,0.969184012940072,0.9751796720527736,0.9721818424964228,0,0,0,0,0,0
ORIGA,449.png,0.9560864662151137,0.9743272731816387,0.9652068696983762,0,0,0,0,0,0
ORIGA,450.png,0.9697792201482951,0.9758282035353556,0.9728037118418253,0,0,0,0,0,0
ORIGA,451.png,0.891807016206855,0.9711627170734274,0.9314848666401412,0,0,0,0,0,0
ORIGA,452.png,0.9240344977368599,0.9563641202980047,0.9401993090174323,0,0,0,0,0,0
ORIGA,453.png,0.9595218004063373,0.9636248583697881,0.9615733293880626,0,0,0,0,0,0
ORIGA,454.png,0.9775200116351502,0.968692429773279,0.9731062207042146,0,0,0,0,0,0
ORIGA,455.png,0.9497592757352908,0.9804083170973732,0.965083796416332,0,0,0,0,0,0
ORIGA,456.png,0.8785730149812284,0.984885004344686,0.9317290096629571,0,0,0,0,0,0
ORIGA,457.png,0.9741692639229523,0.9674154704520725,0.9707923671875125,0,0,0,0,0,0
ORIGA,458.png,0.9472658845776731,0.9656162228805878,0.9564410537291305,0,0,0,0,0,0
ORIGA,459.png,0.8822152922279483,0.9716595958893794,0.9269374440586639,0,0,0,0,0,0
ORIGA,460.png,0.9107607886856774,0.9663952532256828,0.9385780209556801,0,0,0,0,0,0
ORIGA,461.png,0.9336553830907469,0.9527139152549629,0.9431846491728548,0,0,0,0,0,0
ORIGA,462.png,0.9470588225663845,0.9682406082599974,0.9576497154131909,0,0,0,0,0,0
ORIGA,463.png,0.8149973457072508,0.9300650969279303,0.8725312213175905,0,0,0,0,0,0
ORIGA,464.png,0.8443676175588776,0.9041565929141266,0.874262105236502,0,0,0,0,0,0
ORIGA,465.png,0.9018770463069629,0.9754857663557722,0.9386814063313675,0,0,0,0,0,0
ORIGA,466.png,0.9517416638770989,0.9693112976257703,0.9605264807514347,0,0,0,0,0,0
ORIGA,467.png,0.8560110674856215,0.9732447133190193,0.9146278904023204,0,0,0,0,0,0
ORIGA,468.png,0.8623184660748145,0.9486132337591631,0.9054658499169888,0,0,0,0,0,0
ORIGA,469.png,0.9514990753873329,0.9756594981327955,0.9635792867600642,0,0,0,0,0,0
ORIGA,470.png,0.9280854240336692,0.9703882366576639,0.9492368303456666,0,0,0,0,0,0
ORIGA,471.png,0.9005649470401693,0.971591138649278,0.9360780428447237,0,0,0,0,0,0
ORIGA,472.png,0.963415281954726,0.9707466998582415,0.9670809909064837,0,0,0,0,0,0
ORIGA,473.png,0.882029843281032,0.9591329800307418,0.9205814116558868,0,0,0,0,0,0
ORIGA,474.png,0.8531014273139534,0.9557082608321965,0.904404844073075,0,0,0,0,0,0
ORIGA,475.png,0.9115761854576112,0.9656504762840958,0.9386133308708535,0,0,0,0,0,0
ORIGA,476.png,0.9222512039345052,0.9606654115547102,0.9414583077446077,0,0,0,0,0,0
ORIGA,477.png,0.8765180779528685,0.960639205348703,0.9185786416507857,0,0,0,0,0,0
ORIGA,478.png,0.8395496985191007,0.9706042248776768,0.9050769616983887,0,0,0,0,0,0
ORIGA,479.png,0.9407310820948752,0.9788533022458155,0.9597921921703454,0,0,0,0,0,0
ORIGA,480.png,0.954662489939572,0.9634083556751231,0.9590354228073475,0,0,0,0,0,0
ORIGA,481.png,0.923274791061597,0.9804237637867481,0.9518492774241726,0,0,0,0,0,0
ORIGA,482.png,0.9577292749073275,0.9566859034966373,0.9572075892019825,0,0,0,0,0,0
ORIGA,483.png,0.9436307280058256,0.9776565546309617,0.9606436413183936,0,0,0,0,0,0
ORIGA,484.png,0.8362158915500261,0.9556581877722166,0.8959370396611213,0,0,0,0,0,0
ORIGA,485.png,0.8515064193320612,0.9812215393839641,0.9163639793580126,0,0,0,0,0,0
ORIGA,486.png,0.8089792948734364,0.9599535646693425,0.8844664297713895,0,0,0,0,0,0
ORIGA,487.png,0.8383293649250849,0.9543449394124532,0.8963371521687691,0,0,0,0,0,0
ORIGA,488.png,0.8227349961531214,0.9806264330098251,0.9016807145814733,0,0,0,0,0,0
ORIGA,489.png,0.8920000764647896,0.9616564776782892,0.9268282770715395,0,0,0,0,0,0
ORIGA,490.png,0.9027097616715638,0.9851950790029188,0.9439524203372414,0,0,0,0,0,0
ORIGA,491.png,0.9542936042161567,0.9585901294664234,0.9564418668412901,0,0,0,0,0,0
ORIGA,492.png,0.9508510670741093,0.954686323511301,0.9527686952927051,0,0,0,0,0,0
ORIGA,493.png,0.9198720877293634,0.9669423369349712,0.9434072123321673,0,0,0,0,0,0
ORIGA,494.png,0.8347882259889141,0.9682008164616968,0.9014945212253054,0,0,0,0,0,0
ORIGA,495.png,0.9440053186789117,0.9693716049421321,0.9566884618105219,0,0,0,0,0,0
ORIGA,496.png,0.9360533866511456,0.8953395735597287,0.9156964801054371,0,0,0,0,0,0
ORIGA,497.png,0.8163765456316927,0.9580821606785601,0.8872293531551264,0,0,0,0,0,0
ORIGA,498.png,0.9765611558095164,0.9667420371568916,0.971651596483204,0,0,0,0,0,0
ORIGA,499.png,0.9378818260646642,0.9787767353016568,0.9583292806831605,0,0,0,0,0,0
ORIGA,500.png,0.8835522104365727,0.9761237139198083,0.9298379621781905,0,0,0,0,0,0
ORIGA,501.png,0.9453736269396897,0.9781675711553066,0.9617705990474982,0,0,0,0,0,0
ORIGA,502.png,0.9160129948155604,0.9637420466080556,0.939877520711808,0,0,0,0,0,0
ORIGA,503.png,0.9252269171672528,0.9756702341780122,0.9504485756726325,0,0,0,0,0,0
ORIGA,504.png,0.911621566852256,0.9302332838034263,0.9209274253278412,0,0,0,0,0,0
ORIGA,505.png,0.7419385181049054,0.963752433397905,0.8528454757514052,0,0,0,0,0,0
ORIGA,506.png,0.764154523188182,0.9771510933539036,0.8706528082710427,0,0,0,0,0,0
ORIGA,507.png,0.9078137381499096,0.9518594142540802,0.9298365762019949,0,0,0,0,0,0
ORIGA,508.png,0.4989966325075778,0.49729223877391343,0.4981444356407456,0,0,0,0,0,0
ORIGA,509.png,0.8424793119282692,0.957314886153385,0.899897099040827,0,0,0,0,0,0
ORIGA,510.png,0.917723302355532,0.9219887257165178,0.9198560140360249,0,0,0,0,0,0
ORIGA,511.png,0.7297557549102832,0.7468704913194405,0.7383131231148619,0,0,0,0,0,0
ORIGA,512.png,0.8607346966302447,0.9450235900128727,0.9028791433215587,0,0,0,0,0,0
ORIGA,513.png,0.8202524630323791,0.9508080563285073,0.8855302596804432,0,0,0,0,0,0
ORIGA,514.png,0.938679353847474,0.9419229527690434,0.9403011533082587,0,0,0,0,0,0
ORIGA,515.png,0.8016419264353116,0.9282593817564637,0.8649506540958877,0,0,0,0,0,0
ORIGA,516.png,0.6805510361798379,0.8543694152537138,0.7674602257167759,0,0,0,0,0,0
ORIGA,517.png,0.7909296823168515,0.983551755741491,0.8872407190291712,0,0,0,0,0,0
ORIGA,518.png,0.9066897491898529,0.9562103540488109,0.9314500516193319,0,0,0,0,0,0
ORIGA,519.png,0.889045802096502,0.950226356771371,0.9196360794339364,0,0,0,0,0,0
ORIGA,520.png,0.7329171175571609,0.9646363412563672,0.8487767294067641,0,0,0,0,0,0
ORIGA,521.png,0.8436544864964315,0.9509068996434205,0.897280693069926,0,0,0,0,0,0
ORIGA,522.png,0.8908663171890534,0.9749362796434928,0.9329012984162731,0,0,0,0,0,0
ORIGA,523.png,0.8473617817302221,0.9747329626745176,0.9110473722023699,0,0,0,0,0,0
ORIGA,524.png,0.8634355517529657,0.9549108376886785,0.9091731947208221,0,0,0,0,0,0
ORIGA,525.png,0.9505201003160288,0.9523724237864721,0.9514462620512505,0,0,0,0,0,0
ORIGA,526.png,0.9383767959177896,0.9395457857878362,0.9389612908528129,0,0,0,0,0,0
ORIGA,528.png,0.8872987392432226,0.9527487959971188,0.9200237676201707,0,0,0,0,0,0
ORIGA,529.png,0.9226227982303278,0.9661351148357957,0.9443789565330618,0,0,0,0,0,0
ORIGA,530.png,0.9678709498770741,0.978328768068397,0.9730998589727355,0,0,0,0,0,0
ORIGA,531.png,0.939148013414514,0.975626477401862,0.957387245408188,0,0,0,0,0,0
ORIGA,532.png,0.8063475688129332,0.9710140130872427,0.888680790950088,0,0,0,0,0,0
ORIGA,533.png,0.8881548010204734,0.9645811201462597,0.9263679605833666,0,0,0,0,0,0
ORIGA,534.png,0.930305590193395,0.9774125501437586,0.9538590701685767,0,0,0,0,0,0
ORIGA,535.png,0.9467476710963776,0.9763922922649779,0.9615699816806778,0,0,0,0,0,0
ORIGA,536.png,0.9473029340666586,0.9713764601874124,0.9593396971270355,0,0,0,0,0,0
ORIGA,537.png,0.9208265256239629,0.9681771893089277,0.9445018574664453,0,0,0,0,0,0
ORIGA,538.png,0.8997782569466746,0.9559294718475969,0.9278538643971357,0,0,0,0,0,0
ORIGA,539.png,0.844399397318496,0.9615224690432266,0.9029609331808612,0,0,0,0,0,0
ORIGA,540.png,0.9112745207044217,0.963706162575746,0.9374903416400839,0,0,0,0,0,0
ORIGA,541.png,0.8622421355614321,0.9575712483842409,0.9099066919728365,0,0,0,0,0,0
ORIGA,542.png,0.9117351461089632,0.9702254125754253,0.9409802793421942,0,0,0,0,0,0
ORIGA,543.png,0.9620862126086573,0.9516888585524731,0.9568875355805653,0,0,0,0,0,0
ORIGA,544.png,0.8493610132632672,0.8877948443417913,0.8685779288025293,0,0,0,0,0,0
ORIGA,545.png,0.9402605586118009,0.9582421354319828,0.9492513470218918,0,0,0,0,0,0
ORIGA,546.png,0.9000233627100682,0.9813447562886339,0.9406840594993511,0,0,0,0,0,0
ORIGA,547.png,0.9598496921812631,0.9829718860893182,0.9714107891352907,0,0,0,0,0,0
ORIGA,548.png,0.9670731858630138,0.9708091978306808,0.9689411918468473,0,0,0,0,0,0
ORIGA,549.png,0.9790303204207691,0.9600730706156809,0.9695516955182251,0,0,0,0,0,0
ORIGA,550.png,0.9539194995631981,0.9776177827836876,0.9657686411734429,0,0,0,0,0,0
ORIGA,551.png,0.8549310267313561,0.9757692444942694,0.9153501356128128,0,0,0,0,0,0
ORIGA,552.png,0.8787907958420723,0.9582888619502372,0.9185398288961548,0,0,0,0,0,0
ORIGA,553.png,0.8898547756032366,0.9741498094149402,0.9320022925090884,0,0,0,0,0,0
ORIGA,554.png,0.8821010886487437,0.9463368655227751,0.9142189770857594,0,0,0,0,0,0
ORIGA,555.png,0.9251975727190609,0.965301388470887,0.9452494805949739,0,0,0,0,0,0
ORIGA,556.png,0.860246711131213,0.9770911651079481,0.9186689381195805,0,0,0,0,0,0
ORIGA,557.png,0.9564331571874615,0.9754082353246345,0.965920696256048,0,0,0,0,0,0
ORIGA,558.png,0.97824276711338,0.9826648014255219,0.980453784269451,0,0,0,0,0,0
ORIGA,559.png,0.8001842386358924,0.979786804255885,0.8899855214458887,0,0,0,0,0,0
ORIGA,560.png,0.7166893941746031,0.9806996754749091,0.8486945348247561,0,0,0,0,0,0
ORIGA,561.png,0.895204362654596,0.9718033831387747,0.9335038728966853,0,0,0,0,0,0
ORIGA,562.png,0.8955909021928068,0.9560241112487342,0.9258075067207705,0,0,0,0,0,0
ORIGA,563.png,0.9682253658891768,0.9580904702708278,0.9631579180800023,0,0,0,0,0,0
ORIGA,564.png,0.8877376869236587,0.9516552696064591,0.919696478265059,0,0,0,0,0,0
ORIGA,565.png,0.9621490107955851,0.9644571909842141,0.9633031008898996,0,0,0,0,0,0
ORIGA,566.png,0.9080790902706808,0.9805676579345397,0.9443233741026102,0,0,0,0,0,0
ORIGA,567.png,0.9306760298911426,0.9798411413989931,0.9552585856450679,0,0,0,0,0,0
ORIGA,568.png,0.9530782694522968,0.9759746168468194,0.9645264431495582,0,0,0,0,0,0
ORIGA,569.png,0.7988263412099785,0.9688041714598055,0.883815256334892,0,0,0,0,0,0
ORIGA,570.png,0.8158591240347625,0.9769507527068677,0.896404938370815,0,0,0,0,0,0
