DATA_TEST,NOMBRE,DICE OC,DICE OD,DICE ODint,DICE AVG,PRECISION OC,PRECISION OD,PRECISION ODint,RECALL OC,RECALL OD,RECALL ODint,Hausdorff_distance_OC,Hausdorff_distance_OD,Hausdorff_distance_ODint
PAPILA,002OD.png,0.8988321355275437,0.98467051922397,0.9852039389026936,0.9417513273757568,0,0,0,0,0,0,0,0,0
PAPILA,002OS.png,0.8840403965420897,0.9733384226241294,0.9744772353533736,0.9286894095831095,0,0,0,0,0,0,0,0,0
PAPILA,004OD.png,0.9313457616689591,0.9798816235252843,0.9791109683736275,0.9556136925971217,0,0,0,0,0,0,0,0,0
PAPILA,004OS.png,0.9451174242354519,0.9727242363856923,0.9730152574064221,0.9589208303105721,0,0,0,0,0,0,0,0,0
PAPILA,005OD.png,0.9004183830788867,0.926902492569518,0.9208108410722702,0.9136604378242024,0,0,0,0,0,0,0,0,0
PAPILA,005OS.png,0.49740849793964065,0.4931933367832648,0.4931933367832648,0.49530091736145276,0,0,0,0,0,0,0,0,0
PAPILA,006OD.png,0.847122527326851,0.97065218120746,0.9721008594598841,0.9088873542671555,0,0,0,0,0,0,0,0,0
PAPILA,006OS.png,0.8557224489308644,0.9656396250507234,0.9661317921014468,0.9106810369907938,0,0,0,0,0,0,0,0,0
PAPILA,007OD.png,0.7916273775550924,0.9774075309720862,0.9771681599940687,0.8845174542635893,0,0,0,0,0,0,0,0,0
PAPILA,007OS.png,0.7948727200552759,0.9737116705710203,0.9739722652761402,0.8842921953131481,0,0,0,0,0,0,0,0,0
PAPILA,008OD.png,0.9053596067358,0.9876648866438986,0.9886385192784906,0.9465122466898492,0,0,0,0,0,0,0,0,0
PAPILA,008OS.png,0.9529442903877131,0.9820979773555325,0.983313348895311,0.9675211338716228,0,0,0,0,0,0,0,0,0
PAPILA,009OD.png,0.6407263339783013,0.851325349531435,0.8433251122228327,0.7460258417548682,0,0,0,0,0,0,0,0,0
PAPILA,009OS.png,0.8968352584105838,0.9264343262332558,0.9074684470791949,0.9116347923219198,0,0,0,0,0,0,0,0,0
PAPILA,010OD.png,0.929475473306575,0.9772234114524465,0.9764015134908407,0.9533494423795108,0,0,0,0,0,0,0,0,0
PAPILA,010OS.png,0.8955357782219346,0.9473034496601125,0.9355104840547424,0.9214196139410236,0,0,0,0,0,0,0,0,0
PAPILA,013OD.png,0.8625997632803181,0.9775746648585828,0.9738103633246926,0.9200872140694505,0,0,0,0,0,0,0,0,0
PAPILA,013OS.png,0.5802675308769458,0.7838509892834081,0.7726344938672307,0.6820592600801769,0,0,0,0,0,0,0,0,0
PAPILA,014OD.png,0.9430565751291453,0.9824487829463587,0.981937744088507,0.9627526790377521,0,0,0,0,0,0,0,0,0
PAPILA,014OS.png,0.9147336661409058,0.961795990877881,0.9602496275742001,0.9382648285093934,0,0,0,0,0,0,0,0,0
PAPILA,015OD.png,0.7801930205567194,0.8880339209230298,0.8776671813584657,0.8341134707398745,0,0,0,0,0,0,0,0,0
PAPILA,015OS.png,0.8469861024876963,0.8755674975930301,0.8696241374414149,0.8612768000403632,0,0,0,0,0,0,0,0,0
PAPILA,016OD.png,0.8772475104188904,0.9818601670111194,0.9832571909895468,0.9295538387150049,0,0,0,0,0,0,0,0,0
PAPILA,016OS.png,0.9316267360374376,0.9629060770243798,0.9560241845074777,0.9472664065309087,0,0,0,0,0,0,0,0,0
PAPILA,018OD.png,0.8516075856931936,0.979703827569439,0.980925259331004,0.9156557066313162,0,0,0,0,0,0,0,0,0
PAPILA,018OS.png,0.9118956947093773,0.9833952208335339,0.9841637413530073,0.9476454577714556,0,0,0,0,0,0,0,0,0
PAPILA,019OD.png,0.7417686370135137,0.9184119114634652,0.9155010545688224,0.8300902742384895,0,0,0,0,0,0,0,0,0
PAPILA,019OS.png,0.7886777519095372,0.9210080484934153,0.9154285153975801,0.8548429002014762,0,0,0,0,0,0,0,0,0
PAPILA,020OD.png,0.9694494964387319,0.9656833245398002,0.9600694308363926,0.9675664104892661,0,0,0,0,0,0,0,0,0
PAPILA,020OS.png,0.8112952097705444,0.8825983011299796,0.8688883337337863,0.846946755450262,0,0,0,0,0,0,0,0,0
PAPILA,021OD.png,0.9429603776694717,0.9824529277920696,0.9841064577406443,0.9627066527307706,0,0,0,0,0,0,0,0,0
PAPILA,021OS.png,0.8685025810655919,0.9783947793947975,0.979832351848573,0.9234486802301947,0,0,0,0,0,0,0,0,0
PAPILA,023OD.png,0.9173429736868431,0.9864569088004345,0.9870076172701486,0.9518999412436389,0,0,0,0,0,0,0,0,0
PAPILA,023OS.png,0.9451308323884869,0.9800779708955092,0.9799156962558324,0.9626044016419981,0,0,0,0,0,0,0,0,0
PAPILA,024OD.png,0.7746291155216992,0.9739025617568725,0.9702553542509668,0.8742658386392859,0,0,0,0,0,0,0,0,0
PAPILA,024OS.png,0.7609789801625145,0.9774699533290809,0.9773408305277537,0.8692244667457978,0,0,0,0,0,0,0,0,0
PAPILA,025OD.png,0.6791786221629031,0.9856974373215972,0.9861019546584938,0.8324380297422502,0,0,0,0,0,0,0,0,0
