DATA_TEST,NOMBRE,DICE OC,DICE OD,DICE ODint,DICE AVG,PRECISION OC,PRECISION OD,PRECISION ODint,RECALL OC,RECALL OD,RECALL ODint,Hausdorff_distance_OC,Hausdorff_distance_OD,Hausdorff_distance_ODint
RIM_ONE_R3,001.png,0.9136417843427085,0.9269963663859666,0.9288601608562854,0.9203190753643375,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,002.png,0.937429493123823,0.9479685324951848,0.9467525927466478,0.9426990128095039,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,003.png,0.9396789090934875,0.9522118401552754,0.9467629144811738,0.9459453746243814,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,004.png,0.8651798487825597,0.9508942242818114,0.9524281065890211,0.9080370365321855,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,005.png,0.9368121611331406,0.9481108050602618,0.9495871522016972,0.9424614830967012,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,006.png,0.6962471877152754,0.7238507133047966,0.7240704929930768,0.710048950510036,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,007.png,0.9506713804129572,0.9628862429068554,0.9645382094675552,0.9567788116599063,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,008.png,0.9437772720620221,0.9365148803297396,0.9355673048424125,0.9401460761958809,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,009.png,0.571235838007352,0.731840676811628,0.7348669421276124,0.65153825740949,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,010.png,0.9084174692823404,0.9455739573370119,0.9483427933029329,0.9269957133096761,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,011.png,0.8080016837539368,0.9230058917240236,0.9234270192495496,0.8655037877389802,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,012.png,0.8727720618288257,0.9469835962881388,0.9481441486665896,0.9098778290584822,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,013.png,0.6156258661482095,0.7185963560808986,0.7206639479734317,0.667111111114554,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,014.png,0.8231291612684564,0.8609477893338331,0.8557206624074365,0.8420384753011447,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,015.png,0.8494982719488116,0.9639677711484868,0.965069261781172,0.9067330215486491,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,016.png,0.8935571444581594,0.9568071412864949,0.9588526324372693,0.9251821428723271,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,017.png,0.8925393810870281,0.9324915945950563,0.934656666851883,0.9125154878410422,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,018.png,0.9068687395184918,0.9408540166931583,0.9381221555405075,0.923861378105825,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,019.png,0.9010702817308726,0.9480108575045108,0.9488452517490484,0.9245405696176916,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,020.png,0.9134282632424386,0.9274422838639219,0.9291941836764861,0.9204352735531802,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,021.png,0.8771797918638133,0.9486988130138881,0.9519973132895466,0.9129393024388508,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,022.png,0.9041432679979793,0.9408094267914007,0.9417640501746815,0.92247634739469,0,0,0,0,0,0,0,0,0
RIM_ONE_R3,023.png,0.8935315831383313,0.9673901400169738,0.9693802396766382,0.9304608615776525,0,0,0,0,0,0,0,0,0
